trip_id,duration,start_time,end_time,start_station,start_lat,start_lon,end_station,end_lat,end_lon,bike_id,plan_duration,trip_route_category,passholder_type,bike_type
143737474,8,6/18/2020 19:09,6/18/2020 19:17,3035,34.048401,-118.260948,3035,34.048401,-118.260948,16756,1,Round Trip,Walk-up,electric
143760616,1131,6/18/2020 19:14,6/19/2020 14:05,4472,34.092602,-118.28093,4472,34.092602,-118.28093,17519,1,Round Trip,Walk-up,electric
143737473,11,6/18/2020 19:18,6/18/2020 19:29,4475,34.045181,-118.243248,3006,34.04554,-118.25666799999999,17722,30,One Way,Monthly Pass,electric
143737472,6,6/18/2020 19:19,6/18/2020 19:25,3032,34.049889,-118.255882,3018,34.043732,-118.260139,20249,30,One Way,Monthly Pass,standard
143737471,14,6/18/2020 19:20,6/18/2020 19:34,3068,34.0532,-118.25095400000001,3028,34.058319,-118.246094,5879,365,One Way,Annual Pass,standard
143737470,77,6/18/2020 19:20,6/18/2020 20:37,3064,34.04681,-118.25698100000001,3006,34.04554,-118.25666799999999,18926,1,One Way,One Day Pass,electric
143737469,27,6/18/2020 19:21,6/18/2020 19:48,3049,34.056969,-118.253593,3067,34.045181,-118.25023700000001,18833,30,One Way,Monthly Pass,electric
143737467,13,6/18/2020 19:23,6/18/2020 19:36,3035,34.048401,-118.260948,3035,34.048401,-118.260948,17492,30,Round Trip,Monthly Pass,electric
143737466,11,6/18/2020 19:25,6/18/2020 19:36,3040,34.05357,-118.26635700000001,4410,34.063351000000004,-118.296799,12091,30,One Way,Monthly Pass,standard
143737465,28,6/18/2020 19:25,6/18/2020 19:53,4445,34.073639,-118.251572,4456,34.052429,-118.30201699999999,16329,1,One Way,One Day Pass,electric
143737464,25,6/18/2020 19:25,6/18/2020 19:50,3018,34.043732,-118.260139,3040,34.05357,-118.26635700000001,20249,30,One Way,Monthly Pass,standard
143737463,19,6/18/2020 19:25,6/18/2020 19:44,4524,34.06163,-118.301193,4410,34.063351000000004,-118.296799,12346,1,One Way,Walk-up,standard
143737462,30,6/18/2020 19:26,6/18/2020 19:56,3016,34.052898,-118.24156200000002,4266,34.026291,-118.27768700000001,12340,1,One Way,Walk-up,standard
143737461,21,6/18/2020 19:27,6/18/2020 19:48,4524,34.06163,-118.301193,4440,34.061661,-118.29824099999999,6389,1,One Way,Walk-up,standard
143737460,26,6/18/2020 19:28,6/18/2020 19:54,3018,34.043732,-118.260139,3032,34.049889,-118.255882,17812,30,One Way,Monthly Pass,electric
143737459,31,6/18/2020 19:28,6/18/2020 19:59,3016,34.052898,-118.24156200000002,4246,34.023708,-118.27916699999999,5890,1,One Way,Walk-up,standard
143737457,5,6/18/2020 19:29,6/18/2020 19:34,3032,34.049889,-118.255882,3052,34.051102,-118.26455700000001,19941,365,One Way,Annual Pass,electric
143737456,20,6/18/2020 19:34,6/18/2020 19:54,4311,34.059689,-118.29466200000002,4311,34.059689,-118.29466200000002,6183,1,Round Trip,Walk-up,standard
143737455,16,6/18/2020 19:34,6/18/2020 19:50,3052,34.051102,-118.26455700000001,4523,34.068748,-118.30928,16761,365,One Way,Annual Pass,electric
143808902,1440,6/18/2020 19:35,6/20/2020 13:43,3065,34.060558,-118.238327,3029,34.048851,-118.246422,12264,1,One Way,Walk-up,standard
143737454,46,6/18/2020 19:36,6/18/2020 20:22,3065,34.060558,-118.238327,3029,34.048851,-118.246422,5977,1,One Way,Walk-up,standard
143737453,7,6/18/2020 19:39,6/18/2020 19:46,3066,34.063389,-118.23616000000001,3030,34.051941,-118.24353,20234,30,One Way,Monthly Pass,standard
143737452,41,6/18/2020 19:39,6/18/2020 20:20,4455,34.109359999999995,-118.27181200000001,4455,34.109359999999995,-118.27181200000001,5731,1,Round Trip,Walk-up,standard
143737451,42,6/18/2020 19:40,6/18/2020 20:22,3065,34.060558,-118.238327,3029,34.048851,-118.246422,5925,1,One Way,Walk-up,standard
143737450,39,6/18/2020 19:41,6/18/2020 20:20,4455,34.109359999999995,-118.27181200000001,4455,34.109359999999995,-118.27181200000001,6408,1,Round Trip,Walk-up,standard
143737449,7,6/18/2020 19:42,6/18/2020 19:49,4430,34.172451,-118.370369,4502,34.16552,-118.375153,16024,365,One Way,Annual Pass,smart
143737448,8,6/18/2020 19:42,6/18/2020 19:50,3006,34.04554,-118.25666799999999,3024,34.05772,-118.24897,17722,30,One Way,Monthly Pass,electric
143737697,88,6/18/2020 19:47,6/18/2020 21:15,4484,33.978821,-118.40756200000001,4484,33.978821,-118.40756200000001,16181,1,Round Trip,Walk-up,smart
143737446,25,6/18/2020 19:48,6/18/2020 20:13,3067,34.045181,-118.25023700000001,3075,34.04211,-118.25618700000001,18833,30,One Way,Monthly Pass,electric
143737444,49,6/18/2020 19:54,6/18/2020 20:43,3032,34.049889,-118.255882,3074,34.04417,-118.261169,17812,30,One Way,Monthly Pass,electric
143808889,1347,6/18/2020 19:55,6/19/2020 18:22,4456,34.052429,-118.30201699999999,4454,34.017899,-118.29171799999999,19819,1,One Way,One Day Pass,electric
143737442,11,6/18/2020 19:55,6/18/2020 20:06,3035,34.048401,-118.260948,3035,34.048401,-118.260948,17492,30,Round Trip,Monthly Pass,electric
143737441,24,6/18/2020 19:56,6/18/2020 20:20,3040,34.05357,-118.26635700000001,3057,34.035678999999995,-118.27081299999999,20249,30,One Way,Monthly Pass,standard
143737440,4,6/18/2020 19:57,6/18/2020 20:01,4444,34.061619,-118.305573,4440,34.061661,-118.29824099999999,19544,30,One Way,Monthly Pass,electric
143737689,73,6/18/2020 19:59,6/18/2020 21:12,4345,33.995579,-118.481422,4353,33.988129,-118.471741,16021,1,One Way,One Day Pass,smart
143737439,48,6/18/2020 19:59,6/18/2020 20:47,4248,34.028351,-118.288673,3082,34.04652,-118.23741100000001,6322,1,One Way,Walk-up,standard
143737438,47,6/18/2020 20:00,6/18/2020 20:47,4248,34.028351,-118.288673,3082,34.04652,-118.23741100000001,6137,1,One Way,Walk-up,standard
143737437,18,6/18/2020 20:02,6/18/2020 20:20,4440,34.061661,-118.29824099999999,4444,34.061619,-118.305573,19544,30,One Way,Monthly Pass,electric
143737436,17,6/18/2020 20:07,6/18/2020 20:24,3035,34.048401,-118.260948,3035,34.048401,-118.260948,17492,30,Round Trip,Monthly Pass,electric
143737684,57,6/18/2020 20:08,6/18/2020 21:05,3068,34.0532,-118.25095400000001,3030,34.051941,-118.24353,19279,1,One Way,One Day Pass,electric
143737435,20,6/18/2020 20:10,6/18/2020 20:30,4473,34.07159,-118.282288,4245,34.02404,-118.283409,18667,365,One Way,Annual Pass,electric
143737433,44,6/18/2020 20:10,6/18/2020 20:54,4353,33.988129,-118.471741,4353,33.988129,-118.471741,16164,1,Round Trip,Walk-up,smart
143737434,13,6/18/2020 20:10,6/18/2020 20:23,3028,34.058319,-118.246094,4491,34.04744,-118.24793999999999,5879,365,One Way,Annual Pass,standard
143737432,33,6/18/2020 20:13,6/18/2020 20:46,3075,34.04211,-118.25618700000001,3075,34.04211,-118.25618700000001,18833,30,Round Trip,Monthly Pass,electric
143737430,5,6/18/2020 20:18,6/18/2020 20:23,4430,34.172451,-118.370369,4463,34.175671,-118.37896699999999,16211,365,One Way,Annual Pass,smart
143737675,50,6/18/2020 20:20,6/18/2020 21:10,4470,33.976189,-118.418419,4484,33.978821,-118.40756200000001,15604,1,One Way,Walk-up,smart
143737674,41,6/18/2020 20:20,6/18/2020 21:01,3057,34.035678999999995,-118.27081299999999,3076,34.0406,-118.25383799999999,20249,30,One Way,Monthly Pass,standard
143737427,21,6/18/2020 20:20,6/18/2020 20:41,4444,34.061619,-118.305573,4449,34.04557,-118.274193,19544,30,One Way,Monthly Pass,electric
143737672,47,6/18/2020 20:22,6/18/2020 21:09,4401,34.075611,-118.29186200000001,4401,34.075611,-118.29186200000001,17731,1,Round Trip,Walk-up,electric
143737426,7,6/18/2020 20:22,6/18/2020 20:29,3024,34.05772,-118.24897,3078,34.064281,-118.238937,17722,30,One Way,Monthly Pass,electric
143737670,48,6/18/2020 20:23,6/18/2020 21:11,4470,33.976189,-118.418419,4484,33.978821,-118.40756200000001,15725,1,One Way,Walk-up,smart
143737669,46,6/18/2020 20:23,6/18/2020 21:09,4401,34.075611,-118.29186200000001,4401,34.075611,-118.29186200000001,16342,1,Round Trip,Walk-up,electric
143737667,53,6/18/2020 20:25,6/18/2020 21:18,4450,34.063492,-118.28716299999999,4450,34.063492,-118.28716299999999,6145,1,Round Trip,Walk-up,standard
143737424,29,6/18/2020 20:26,6/18/2020 20:55,4347,33.984928000000004,-118.46996299999999,4347,33.984928000000004,-118.46996299999999,15221,1,Round Trip,Walk-up,smart
143737423,11,6/18/2020 20:28,6/18/2020 20:39,4476,34.08252,-118.27271999999999,4494,34.075981,-118.25601200000001,6006,1,One Way,Walk-up,standard
143737422,10,6/18/2020 20:29,6/18/2020 20:39,4476,34.08252,-118.27271999999999,4494,34.075981,-118.25601200000001,6334,1,One Way,Walk-up,standard
143737663,39,6/18/2020 20:30,6/18/2020 21:09,4401,34.075611,-118.29186200000001,4401,34.075611,-118.29186200000001,19687,1,Round Trip,Walk-up,electric
143737421,6,6/18/2020 20:30,6/18/2020 20:36,4452,34.102329,-118.28746000000001,4302,34.092490999999995,-118.29144299999999,6144,30,One Way,Monthly Pass,standard
143737420,27,6/18/2020 20:31,6/18/2020 20:58,3035,34.048401,-118.260948,3067,34.045181,-118.25023700000001,17492,30,One Way,Monthly Pass,electric
143737418,17,6/18/2020 20:37,6/18/2020 20:54,3005,34.0485,-118.25853700000002,3047,34.039982,-118.266403,6209,30,One Way,Monthly Pass,standard
143737417,17,6/18/2020 20:41,6/18/2020 20:58,4449,34.04557,-118.274193,4266,34.026291,-118.27768700000001,19544,30,One Way,Monthly Pass,electric
143737657,51,6/18/2020 20:41,6/18/2020 21:32,3005,34.0485,-118.25853700000002,3067,34.045181,-118.25023700000001,19483,30,One Way,Monthly Pass,electric
143737656,21,6/18/2020 20:43,6/18/2020 21:03,4245,34.02404,-118.283409,4473,34.07159,-118.282288,18667,365,One Way,Annual Pass,electric
143737416,6,6/18/2020 20:43,6/18/2020 20:49,3035,34.048401,-118.260948,3075,34.04211,-118.25618700000001,16756,365,One Way,Annual Pass,electric
143737654,61,6/18/2020 20:43,6/18/2020 21:44,3074,34.04417,-118.261169,3064,34.04681,-118.25698100000001,17812,30,One Way,Monthly Pass,electric
143737653,19,6/18/2020 20:46,6/18/2020 21:05,3075,34.04211,-118.25618700000001,3027,34.04998,-118.24716200000002,18833,30,One Way,Monthly Pass,electric
143737652,33,6/18/2020 20:47,6/18/2020 21:20,4330,34.025688,-118.395302,4330,34.025688,-118.395302,15272,1,Round Trip,Walk-up,smart
143737651,15,6/18/2020 20:49,6/18/2020 21:04,4491,34.04744,-118.24793999999999,4491,34.04744,-118.24793999999999,18920,365,Round Trip,Annual Pass,electric
143737650,7,6/18/2020 20:56,6/18/2020 21:03,3005,34.0485,-118.25853700000002,3026,34.063179,-118.24588,16413,365,One Way,Annual Pass,electric
143737649,49,6/18/2020 20:58,6/18/2020 21:47,4266,34.026291,-118.27768700000001,4266,34.026291,-118.27768700000001,19544,30,Round Trip,Monthly Pass,electric
143737648,4,6/18/2020 20:59,6/18/2020 21:03,3067,34.045181,-118.25023700000001,3035,34.048401,-118.260948,17492,30,One Way,Monthly Pass,electric
143737647,29,6/18/2020 21:02,6/18/2020 21:31,3076,34.0406,-118.25383799999999,3008,34.046611999999996,-118.26273300000001,20249,30,One Way,Monthly Pass,standard
143737646,21,6/18/2020 21:07,6/18/2020 21:28,3027,34.04998,-118.24716200000002,3049,34.056969,-118.253593,18833,30,One Way,Monthly Pass,electric
143737645,16,6/18/2020 21:10,6/18/2020 21:26,4449,34.04557,-118.274193,3005,34.0485,-118.25853700000002,12006,1,One Way,Walk-up,standard
143737644,15,6/18/2020 21:11,6/18/2020 21:26,4449,34.04557,-118.274193,3005,34.0485,-118.25853700000002,6108,1,One Way,Walk-up,standard
143737643,15,6/18/2020 21:11,6/18/2020 21:26,4449,34.04557,-118.274193,3005,34.0485,-118.25853700000002,6199,1,One Way,Walk-up,standard
143737642,14,6/18/2020 21:12,6/18/2020 21:26,3030,34.051941,-118.24353,3032,34.049889,-118.255882,20234,1,One Way,Walk-up,standard
143737641,13,6/18/2020 21:12,6/18/2020 21:25,4449,34.04557,-118.274193,3005,34.0485,-118.25853700000002,5960,1,One Way,Walk-up,standard
143737640,14,6/18/2020 21:12,6/18/2020 21:26,3030,34.051941,-118.24353,3032,34.049889,-118.255882,19279,30,One Way,Monthly Pass,electric
143737639,11,6/18/2020 21:13,6/18/2020 21:24,3035,34.048401,-118.260948,3035,34.048401,-118.260948,17492,30,Round Trip,Monthly Pass,electric
143737638,1,6/18/2020 21:15,6/18/2020 21:16,4353,33.988129,-118.471741,4353,33.988129,-118.471741,16021,1,Round Trip,One Day Pass,smart
143737637,1,6/18/2020 21:16,6/18/2020 21:17,4484,33.978821,-118.40756200000001,4484,33.978821,-118.40756200000001,15604,1,Round Trip,Walk-up,smart
143737636,17,6/18/2020 21:18,6/18/2020 21:35,3006,34.04554,-118.25666799999999,3006,34.04554,-118.25666799999999,18926,30,Round Trip,Monthly Pass,electric
143737635,21,6/18/2020 21:28,6/18/2020 21:49,3035,34.048401,-118.260948,3040,34.05357,-118.26635700000001,17492,30,One Way,Monthly Pass,electric
143737936,92,6/18/2020 21:34,6/18/2020 23:06,4420,34.168628999999996,-118.377068,4420,34.168628999999996,-118.377068,15888,1,Round Trip,One Day Pass,smart
143737935,88,6/18/2020 21:38,6/18/2020 23:06,4420,34.168628999999996,-118.377068,4420,34.168628999999996,-118.377068,15357,1,Round Trip,One Day Pass,smart
143808825,1297,6/18/2020 21:38,6/19/2020 19:15,3067,34.045181,-118.25023700000001,3046,34.052872,-118.24748999999998,19483,30,One Way,Monthly Pass,electric
143737633,7,6/18/2020 21:39,6/18/2020 21:46,3016,34.052898,-118.24156200000002,3016,34.052898,-118.24156200000002,6164,1,Round Trip,Walk-up,standard
143737632,13,6/18/2020 21:39,6/18/2020 21:52,4476,34.08252,-118.27271999999999,4303,34.098011,-118.287071,20142,1,One Way,Walk-up,standard
143737631,10,6/18/2020 21:46,6/18/2020 21:56,3008,34.046611999999996,-118.26273300000001,4448,34.03027,-118.27319299999999,20249,30,One Way,Monthly Pass,standard
143737630,10,6/18/2020 21:47,6/18/2020 21:57,4266,34.026291,-118.27768700000001,3057,34.035678999999995,-118.27081299999999,19544,30,One Way,Monthly Pass,electric
143737629,28,6/18/2020 21:47,6/18/2020 22:15,3082,34.04652,-118.23741100000001,4254,34.028679,-118.28411100000001,6137,1,One Way,Walk-up,standard
143737628,19,6/18/2020 21:49,6/18/2020 22:08,3040,34.05357,-118.26635700000001,3047,34.039982,-118.266403,17492,30,One Way,Monthly Pass,electric
143737627,25,6/18/2020 21:50,6/18/2020 22:15,3082,34.04652,-118.23741100000001,4254,34.028679,-118.28411100000001,6322,1,One Way,Walk-up,standard
143737626,67,6/18/2020 21:52,6/18/2020 22:59,4491,34.04744,-118.24793999999999,4491,34.04744,-118.24793999999999,18920,1,Round Trip,One Day Pass,electric
143737625,64,6/18/2020 21:55,6/18/2020 22:59,4491,34.04744,-118.24793999999999,4491,34.04744,-118.24793999999999,12387,1,Round Trip,One Day Pass,standard
143737624,4,6/18/2020 21:56,6/18/2020 22:00,3075,34.04211,-118.25618700000001,3067,34.045181,-118.25023700000001,20002,30,One Way,Monthly Pass,standard
143737623,3,6/18/2020 21:58,6/18/2020 22:01,3057,34.035678999999995,-118.27081299999999,3057,34.035678999999995,-118.27081299999999,18846,30,Round Trip,Monthly Pass,electric
143737622,27,6/18/2020 22:01,6/18/2020 22:28,3057,34.035678999999995,-118.27081299999999,4440,34.061661,-118.29824099999999,19544,30,One Way,Monthly Pass,electric
143737621,5,6/18/2020 22:02,6/18/2020 22:07,3040,34.05357,-118.26635700000001,4313,34.056808000000004,-118.275002,6407,30,One Way,Monthly Pass,standard
143737619,11,6/18/2020 22:24,6/18/2020 22:35,3005,34.0485,-118.25853700000002,3005,34.0485,-118.25853700000002,12006,1,Round Trip,Walk-up,standard
143737618,22,6/18/2020 22:28,6/18/2020 22:50,4440,34.061661,-118.29824099999999,4444,34.061619,-118.305573,19544,30,One Way,Monthly Pass,electric
143738219,30,6/18/2020 22:51,6/18/2020 23:21,4444,34.061619,-118.305573,4448,34.03027,-118.27319299999999,19544,30,One Way,Monthly Pass,electric
143738117,18,6/18/2020 23:02,6/18/2020 23:20,3005,34.0485,-118.25853700000002,4449,34.04557,-118.274193,6012,1,One Way,Walk-up,standard
143737916,1,6/18/2020 23:04,6/18/2020 23:05,3005,34.0485,-118.25853700000002,3005,34.0485,-118.25853700000002,18917,1,Round Trip,Walk-up,electric
143751890,647,6/18/2020 23:08,6/19/2020 9:55,3005,34.0485,-118.25853700000002,4449,34.04557,-118.274193,6141,1,One Way,Walk-up,standard
143738317,8,6/18/2020 23:21,6/18/2020 23:29,4448,34.03027,-118.27319299999999,4448,34.03027,-118.27319299999999,19544,30,Round Trip,Monthly Pass,electric
143738516,12,6/18/2020 23:26,6/18/2020 23:38,4493,34.090278999999995,-118.27719099999999,4493,34.090278999999995,-118.27719099999999,5940,1,Round Trip,Walk-up,standard
143738917,29,6/18/2020 23:26,6/18/2020 23:55,3018,34.043732,-118.260139,3018,34.043732,-118.260139,20179,30,Round Trip,Monthly Pass,standard
143738716,16,6/18/2020 23:31,6/18/2020 23:47,4491,34.04744,-118.24793999999999,4440,34.061661,-118.29824099999999,18920,30,One Way,Monthly Pass,electric
143739718,30,6/19/2020 0:00,6/19/2020 0:30,4504,33.95879,-118.44828000000001,4504,33.95879,-118.44828000000001,15612,1,Round Trip,Walk-up,smart
143739216,3,6/19/2020 0:04,6/19/2020 0:07,4504,33.95879,-118.44828000000001,4504,33.95879,-118.44828000000001,15144,1,Round Trip,One Day Pass,smart
143739716,25,6/19/2020 0:08,6/19/2020 0:33,4504,33.95879,-118.44828000000001,4504,33.95879,-118.44828000000001,15863,1,Round Trip,One Day Pass,smart
143739816,18,6/19/2020 0:21,6/19/2020 0:39,4440,34.061661,-118.29824099999999,4406,34.101890999999995,-118.30061299999998,18920,30,One Way,Monthly Pass,electric
143740216,11,6/19/2020 0:49,6/19/2020 1:00,3066,34.063389,-118.23616000000001,3067,34.045181,-118.25023700000001,12129,1,One Way,Walk-up,standard
143743016,2,6/19/2020 3:01,6/19/2020 3:03,3040,34.05357,-118.26635700000001,3052,34.051102,-118.26455700000001,12005,30,One Way,Monthly Pass,standard
143743216,10,6/19/2020 3:04,6/19/2020 3:14,3052,34.051102,-118.26455700000001,3008,34.046611999999996,-118.26273300000001,6064,30,One Way,Monthly Pass,standard
143748622,147,6/19/2020 4:54,6/19/2020 7:21,3052,34.051102,-118.26455700000001,3007,34.05048,-118.254593,6109,365,One Way,Annual Pass,standard
143745616,8,6/19/2020 4:56,6/19/2020 5:04,3068,34.0532,-118.25095400000001,4475,34.045181,-118.243248,6633,30,One Way,Monthly Pass,standard
143746716,11,6/19/2020 5:45,6/19/2020 5:56,4475,34.045181,-118.243248,3032,34.049889,-118.255882,20085,30,One Way,Monthly Pass,standard
143747816,31,6/19/2020 6:16,6/19/2020 6:47,4444,34.061619,-118.305573,4482,34.094372,-118.33100900000001,6276,30,One Way,Monthly Pass,standard
143760480,461,6/19/2020 6:33,6/19/2020 14:14,4406,34.101890999999995,-118.30061299999998,4482,34.094372,-118.33100900000001,18920,30,One Way,Monthly Pass,electric
143748317,21,6/19/2020 6:48,6/19/2020 7:09,4482,34.094372,-118.33100900000001,4444,34.061619,-118.305573,6276,30,One Way,Monthly Pass,standard
143748517,12,6/19/2020 7:05,6/19/2020 7:17,4314,34.057709,-118.279762,3034,34.042061,-118.26338200000001,6169,365,One Way,Annual Pass,standard
143748316,3,6/19/2020 7:06,6/19/2020 7:09,3029,34.048851,-118.246422,4475,34.045181,-118.243248,6142,30,One Way,Monthly Pass,standard
143749021,17,6/19/2020 7:25,6/19/2020 7:42,4405,34.051899,-118.293678,3074,34.04417,-118.261169,6707,30,One Way,Monthly Pass,standard
143748918,5,6/19/2020 7:33,6/19/2020 7:38,4313,34.056808000000004,-118.275002,3040,34.05357,-118.26635700000001,5889,30,One Way,Monthly Pass,standard
143748916,1,6/19/2020 7:35,6/19/2020 7:36,3005,34.0485,-118.25853700000002,3005,34.0485,-118.25853700000002,6102,1,Round Trip,Walk-up,standard
143749016,4,6/19/2020 7:39,6/19/2020 7:43,3042,34.049301,-118.238808,3027,34.04998,-118.24716200000002,16437,30,One Way,Monthly Pass,electric
143749217,9,6/19/2020 7:44,6/19/2020 7:53,3026,34.063179,-118.24588,3042,34.049301,-118.238808,16413,365,One Way,Annual Pass,electric
143749620,15,6/19/2020 7:52,6/19/2020 8:07,3022,34.04607,-118.233093,3006,34.04554,-118.25666799999999,6351,30,One Way,Monthly Pass,standard
143749317,4,6/19/2020 7:55,6/19/2020 7:59,4293,34.062279,-118.271523,4315,34.054031,-118.27091999999999,6335,30,One Way,Monthly Pass,standard
143749924,25,6/19/2020 7:56,6/19/2020 8:21,3035,34.048401,-118.260948,4387,34.03352,-118.24183700000002,12394,30,One Way,Monthly Pass,standard
143749517,6,6/19/2020 7:57,6/19/2020 8:03,3067,34.045181,-118.25023700000001,3008,34.046611999999996,-118.26273300000001,18419,30,One Way,Monthly Pass,electric
143749921,25,6/19/2020 7:58,6/19/2020 8:23,4491,34.04744,-118.24793999999999,3068,34.0532,-118.25095400000001,12387,365,One Way,Annual Pass,standard
143749616,10,6/19/2020 8:00,6/19/2020 8:10,3067,34.045181,-118.25023700000001,3042,34.049301,-118.238808,20002,30,One Way,Monthly Pass,standard
143751342,89,6/19/2020 8:00,6/19/2020 9:29,4345,33.995579,-118.481422,4345,33.995579,-118.481422,15789,1,Round Trip,One Day Pass,smart
143749717,9,6/19/2020 8:04,6/19/2020 8:13,3032,34.049889,-118.255882,3035,34.048401,-118.260948,19279,30,One Way,Monthly Pass,electric
143749716,7,6/19/2020 8:08,6/19/2020 8:15,4313,34.056808000000004,-118.275002,3040,34.05357,-118.26635700000001,20076,30,One Way,Monthly Pass,standard
143750016,6,6/19/2020 8:23,6/19/2020 8:29,3032,34.049889,-118.255882,3034,34.042061,-118.26338200000001,20085,30,One Way,Monthly Pass,standard
143750626,34,6/19/2020 8:23,6/19/2020 8:57,3068,34.0532,-118.25095400000001,3068,34.0532,-118.25095400000001,12387,365,Round Trip,Annual Pass,standard
143750418,18,6/19/2020 8:30,6/19/2020 8:48,4494,34.075981,-118.25601200000001,4442,34.098,-118.300468,6006,1,One Way,Walk-up,standard
143752149,91,6/19/2020 8:32,6/19/2020 10:03,3042,34.049301,-118.238808,3063,34.048038,-118.25373799999998,19985,1,One Way,Walk-up,standard
143752148,89,6/19/2020 8:34,6/19/2020 10:03,3042,34.049301,-118.238808,3063,34.048038,-118.25373799999998,6497,1,One Way,Walk-up,standard
143750317,8,6/19/2020 8:36,6/19/2020 8:44,4446,34.05323,-118.278419,3076,34.0406,-118.25383799999999,18942,30,One Way,Monthly Pass,electric
143750316,3,6/19/2020 8:42,6/19/2020 8:45,3005,34.0485,-118.25853700000002,3005,34.0485,-118.25853700000002,18917,1,Round Trip,One Day Pass,electric
143750516,9,6/19/2020 8:43,6/19/2020 8:52,3035,34.048401,-118.260948,3006,34.04554,-118.25666799999999,19279,30,One Way,Monthly Pass,electric
143751330,45,6/19/2020 8:43,6/19/2020 9:28,4445,34.073639,-118.251572,3049,34.056969,-118.253593,6491,1,One Way,Walk-up,standard
143752246,80,6/19/2020 8:46,6/19/2020 10:06,4469,33.970242,-118.426071,4469,33.970242,-118.426071,15443,1,Round Trip,One Day Pass,smart
143750616,12,6/19/2020 8:46,6/19/2020 8:58,3005,34.0485,-118.25853700000002,3064,34.04681,-118.25698100000001,6350,1,One Way,One Day Pass,standard
143750921,14,6/19/2020 8:52,6/19/2020 9:06,3006,34.04554,-118.25666799999999,3035,34.048401,-118.260948,18926,30,One Way,Monthly Pass,electric
143760440,480,6/19/2020 8:58,6/19/2020 16:58,3064,34.04681,-118.25698100000001,3005,34.0485,-118.25853700000002,17812,1,One Way,One Day Pass,electric
143751733,47,6/19/2020 8:59,6/19/2020 9:46,3042,34.049301,-118.238808,3062,34.047748999999996,-118.243172,20002,30,One Way,Monthly Pass,standard
143751732,48,6/19/2020 9:02,6/19/2020 9:50,4491,34.04744,-118.24793999999999,4491,34.04744,-118.24793999999999,5882,1,Round Trip,One Day Pass,standard
143750816,1,6/19/2020 9:02,6/19/2020 9:03,3005,34.0485,-118.25853700000002,3005,34.0485,-118.25853700000002,18917,1,Round Trip,One Day Pass,electric
143751124,13,6/19/2020 9:04,6/19/2020 9:17,3040,34.05357,-118.26635700000001,3027,34.04998,-118.24716200000002,20076,30,One Way,Monthly Pass,standard
143750919,1,6/19/2020 9:05,6/19/2020 9:06,3005,34.0485,-118.25853700000002,3064,34.04681,-118.25698100000001,6102,1,One Way,One Day Pass,standard
143751833,46,6/19/2020 9:05,6/19/2020 9:51,4491,34.04744,-118.24793999999999,4491,34.04744,-118.24793999999999,6354,1,Round Trip,Walk-up,standard
143750918,1,6/19/2020 9:05,6/19/2020 9:06,4453,34.082648999999996,-118.284393,4453,34.082648999999996,-118.284393,6123,30,Round Trip,Monthly Pass,standard
143751020,7,6/19/2020 9:05,6/19/2020 9:12,3067,34.045181,-118.25023700000001,3035,34.048401,-118.260948,6566,30,One Way,Monthly Pass,standard
143751018,5,6/19/2020 9:07,6/19/2020 9:12,4453,34.082648999999996,-118.284393,4472,34.092602,-118.28093,5721,30,One Way,Monthly Pass,standard
143751220,14,6/19/2020 9:08,6/19/2020 9:22,3082,34.04652,-118.23741100000001,3035,34.048401,-118.260948,6528,1,One Way,Walk-up,standard
143750916,1,6/19/2020 9:08,6/19/2020 9:09,3005,34.0485,-118.25853700000002,3005,34.0485,-118.25853700000002,18917,30,Round Trip,Monthly Pass,electric
143751016,3,6/19/2020 9:10,6/19/2020 9:13,3005,34.0485,-118.25853700000002,3006,34.04554,-118.25666799999999,20240,30,One Way,Monthly Pass,standard
143753969,129,6/19/2020 9:17,6/19/2020 11:26,4401,34.075611,-118.29186200000001,4401,34.075611,-118.29186200000001,17731,30,Round Trip,Monthly Pass,electric
143751216,5,6/19/2020 9:18,6/19/2020 9:23,3076,34.0406,-118.25383799999999,3019,34.038609,-118.260857,20033,30,One Way,Monthly Pass,standard
143751822,24,6/19/2020 9:29,6/19/2020 9:53,4415,34.168331,-118.396156,4425,34.152,-118.350601,15744,30,One Way,Monthly Pass,smart
143751718,17,6/19/2020 9:33,6/19/2020 9:50,3064,34.04681,-118.25698100000001,3006,34.04554,-118.25666799999999,20070,1,One Way,One Day Pass,standard
143751616,9,6/19/2020 9:35,6/19/2020 9:44,3028,34.058319,-118.246094,4491,34.04744,-118.24793999999999,6168,365,One Way,Annual Pass,standard
143757363,207,6/19/2020 9:40,6/19/2020 13:07,4448,34.03027,-118.27319299999999,4448,34.03027,-118.27319299999999,19544,30,Round Trip,Monthly Pass,electric
143751819,8,6/19/2020 9:43,6/19/2020 9:51,4497,34.15749,-118.39576000000001,4415,34.168331,-118.396156,15717,30,One Way,Monthly Pass,smart
143751818,7,6/19/2020 9:45,6/19/2020 9:52,3075,34.04211,-118.25618700000001,4491,34.04744,-118.24793999999999,6671,30,One Way,Monthly Pass,standard
143752221,21,6/19/2020 9:46,6/19/2020 10:07,4523,34.068748,-118.30928,3032,34.049889,-118.255882,16761,365,One Way,Annual Pass,electric
143751918,9,6/19/2020 9:47,6/19/2020 9:56,3062,34.047748999999996,-118.243172,3032,34.049889,-118.255882,20002,30,One Way,Monthly Pass,standard
